번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),점포구분명,Unnamed: 29
1807,대규모점포,08_25_01_P,5330000,2020533022707500002,20200423,,1,영업/정상,1,정상영업,,,,,055 640 1234,0.0,,경상남도 통영시 광도면 죽림리 1566번지 2호 이마트통영점,"경상남도 통영시 광도면 죽림4로 9, 이마트통영점",53013.0,(주)이마트 통영점,20200426190031,I,2020-04-28 00:23:34.0,쇼핑센터,329522.977138462,155160.704055243,대규모점포,
1808,대규모점포,08_25_01_P,3140000,2020314016707500001,20200526,,1,영업/정상,1,정상영업,,,,,02-2643-3209,2734.89,,서울특별시 양천구 목동 966번지 목동에버하임,"서울특별시 양천구 목동중앙북로 68 (목동, 목동에버하임)",7948.0,목동에버하임,20200617130115,U,2020-06-19 02:40:00.0,그 밖의 대규모점포,188502.886822432,449377.63880433,대규모점포,
1809,대규모점포,08_25_01_P,4020000,2020402010807500001,20200605,,1,영업/정상,1,정상영업,,,,,031-5175-1206,25366.05,,경기도 군포시 금정동 916 힐스테이트 금정역,"경기도 군포시 엘에스로 143(금정동, 힐스테이트 금정역)",15809.0,힐스테이트 금정역 상업시설,20220706093414,U,2022-07-08 02:40:00.0,구분없음,195045.840185728,430029.875659413,대규모점포,
1810,대규모점포,08_25_01_P,3670000,2020367014507500003,20200122,,1,영업/정상,1,정상영업,,,,,042-332-2233,44125.23,,대전광역시 유성구 용산동 579번지 현대프리미엄아울렛 대전점,"대전광역시 유성구 테크노중앙로 123, 현대프리미엄아울렛 대전점 (용산동)",34030.0,현대프리미엄아울렛 대전점,20221109102940,U,2022-11-11 02:40:00.0,쇼핑센터,235682.718231801,324850.017801251,대규모점포,
1811,대규모점포,08_25_01_P,3550000,20023550127075,20020419,,1,영업/정상,1,정상영업,,,,,032 717 1052,13534.0,407063.0,인천광역시 계양구 작전동 911번지 1호,인천광역시 계양구 봉오대로 785 (작전동),407825.0,(주)이마트 계양점,20200501113809,I,2020-05-03 00:23:20.0,대형마트,176674.935225112,447677.795056986,대규모점포,
1812,대규모점포,08_25_01_P,3550000,200235501270751,20020419,,1,영업/정상,1,정상영업,,,,,032 717 1052,13534.0,407063.0,인천광역시 계양구 작전동 911번지 1호,인천광역시 계양구 봉오대로 785 (작전동),407825.0,(주)이마트 계양점,20200501125704,I,2020-05-03 00:23:20.0,대형마트,176674.935225112,447677.795056986,대규모점포,
1813,대규모점포,08_25_01_P,3550000,200235501270750001,20020419,,1,영업/정상,1,정상영업,,,,,032 717 1052,13534.0,407063.0,인천광역시 계양구 작전동 911번지 1호,인천광역시 계양구 봉오대로 785 (작전동),407825.0,(주)이마트 계양점,20200501132400,I,2020-05-03 00:23:20.0,대형마트,176674.935225112,447677.795056986,대규모점포,
1814,대규모점포,08_25_01_P,4200000,2020420032207500002,20200430,,1,영업/정상,1,정상영업,,,,,02-380-9461,261.84,,강원도 강릉시 주문진읍 주문리 312번지 91호 주문진수산시장,"강원도 강릉시 주문진읍 시장길 38, 주문진수산시장",25413.0,노브랜드 주문진수산시장점,20200430083519,I,2020-05-02 00:23:31.0,그 밖의 대규모점포,360718.233934395,489191.326440786,준대규모점포,
1815,대규모점포,08_25_01_P,3990000,2020399042107500001,20200221,,1,영업/정상,1,정상영업,,,,,02-3416-5861,53672.64,,경기도 남양주시 다산동 6141번지 다산진건 자족시설용지 1BL 판매시설,"경기도 남양주시 다산순환로 50, 다산진건 자족시설용지 1BL 판매시설 (다산동)",12248.0,현대프리미엄아울렛 SPACE1,20201020111503,U,2020-10-22 02:40:00.0,쇼핑센터,213414.26557821,457095.530042213,대규모점포,
1816,대규모점포,08_25_01_P,3350000,2021335013507500001,20211022,,1,영업/정상,1,정상영업,,,,,02-2006-2364,277.3,,부산광역시 금정구 부곡동 225-58 골든웨딩프라자예식장,"부산광역시 금정구 중앙대로1719번길 47, 골든웨딩프라자예식장 (부곡동)",46277.0,(주)지에스리테일 부산금정점,20211122174251,U,2021-11-24 02:40:00.0,그 밖의 대규모점포,390131.012671533,195111.082376592,준대규모점포,
1817,대규모점포,08_25_01_P,4050000,2021405051807500001,20211202,,1,영업/정상,1,정상영업,,,,,031-335-8808,4106.09,,경기도 용인시 처인구 고림동 599-8,경기도 용인시 처인구 고림로 206(고림동),17149.0,정동마트,20211207094155,I,2021-12-09 00:22:52.0,대형마트,219741.52429013,416424.828522115,대규모점포,
1818,대규모점포,08_25_01_P,3720000,2021372017807500002,20211209,,1,영업/정상,1,정상영업,,,,,02-3460-6611,4731.14,,울산광역시 북구 진장동 1048-3,울산광역시 북구 진장유통로 65(진장동),44249.0,삼성전자 판매 북울산본점,20211209153831,I,2021-12-11 00:22:54.0,전문점,413465.24843819,233302.05395249,대규모점포,
1819,대규모점포,08_25_01_P,3720000,2021372017807500001,20211110,,1,영업/정상,1,정상영업,,,,,052-248-0110,3240.43,,울산광역시 북구 진장동 1048-1,울산광역시 북구 진장유통1로 60(진장동),44249.0,진장 회 수산센터,20211129170408,U,2021-12-01 02:40:00.0,그 밖의 대규모점포,413428.796160802,233369.961340036,대규모점포,
1820,대규모점포,08_25_01_P,3830000,2021383028807500003,20211119,,1,영업/정상,1,정상영업,,,,,0313600835,372.98,,경기도 안양시 동안구 관양동 1677,"경기도 안양시 동안구 동편로 136, 1층 101호 (관양동)",13928.0,(주)이마트에브리데이 안양관양점,20211130102551,U,2021-12-02 02:40:00.0,구분없음,197012.120870214,434228.188247172,준대규모점포,
1821,대규모점포,08_25_01_P,3630000,2002363004107500001,20021018,,1,영업/정상,1,정상영업,,,,,062-962-2500,8467.14,,광주광역시 광산구 쌍암동 694번지 3호,"광주광역시 광산구 첨단강변로99번길 22 (쌍암동, 롯데마트)",62279.0,롯대쇼핑(주)롯데마트첨단점,20220519091038,U,2022-05-21 02:40:00.0,복합쇼핑몰,186442.331564071,190821.237685395,대규모점포,
1822,대규모점포,08_25_01_P,3630000,2005363012107500001,20050401,,1,영업/정상,1,정상영업,,,,,062-949-1051,9342.0,506813.0,광주광역시 광산구 우산동 1598번지 3호,광주광역시 광산구 사암로 172 (우산동),506813.0,주식회사 이마트 광산점,20200429175128,U,2020-05-01 02:40:00.0,대형마트,182489.563842998,184569.695359578,대규모점포,
1823,대규모점포,08_25_01_P,3630000,2007363008007500001,20071109,,1,영업/정상,1,정상영업,,,,,062-616-8000,9993.0,506250.0,광주광역시 광산구 하남동 하남2지구 택지개발사업지구 3-1블록,광주광역시 광산구 용아로 390 (하남동),506250.0,삼성테스코(주) 홈플러스 광주하남점,20111030141847,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,182200.812320705,186547.650146985,대규모점포,
1824,대규모점포,08_25_01_P,3630000,2007363008007500002,20071114,,1,영업/정상,1,정상영업,,,,,062 616 8125,9993.0,506250.0,광주광역시 광산구 하남동 831번지,광주광역시 광산구 용아로 390 (하남동),506250.0,삼성테스코(주)홈플러스 광주하남점,20111030141635,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,182200.812320705,186547.650146985,대규모점포,
1825,대규모점포,08_25_01_P,3630000,2009363008007500002,20090922,,1,영업/정상,1,정상영업,,,,,0629752523,8499.0,506251.0,광주광역시 광산구 장덕동 1678번지 1호,광주광역시 광산구 장신로 98 (장덕동),506859.0,롯데쇼핑(주) 롯데마트 수완점,20220516101410,U,2022-05-18 02:40:00.0,대형마트,183530.641093884,187845.528746071,대규모점포,
1826,대규모점포,08_25_01_P,3590000,2000359001107500015,19991008,,1,영업/정상,1,정상영업,,,,,062 2269000,,,"광주광역시 동구 금동 211번지 11호 금동 211-10, 211-11","광주광역시 동구 천변우로 453 (금동,금동 211-10, 211-11)",,코리아밀라노,20070623105703,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192398.498903508,182578.610869629,,
1827,대규모점포,08_25_01_P,3590000,2000359001107500303,19960313,,1,영업/정상,1,정상영업,,,,,062-234-9100,3066.12,,광주광역시 동구 충장로3가 6번지 3호,광주광역시 동구 충장로 67 (충장로3가),,플라마프라자,20140512092938,I,2018-08-31 23:59:59.0,백화점,192198.038722339,183353.909711267,대규모점포,
1828,대규모점포,08_25_01_P,3590000,2000359001107500304,19980313,,1,영업/정상,1,정상영업,,,,,062-221-0313,38394.6,,광주광역시 동구 대인동 호 71의1 외2필지,광주광역시 동구 독립로 268 (대인동),501811.0,롯데백화점 광주점,20220425095149,U,2022-04-27 02:40:00.0,복합쇼핑몰,191913.038277945,183968.019861937,대규모점포,
1829,대규모점포,08_25_01_P,3590000,2001359001107500001,20011010,,1,영업/정상,1,정상영업,,,,,062-718-9331,18406.0,,광주광역시 동구 충장로4가 29번지 2호 외3필지,광주광역시 동구 중앙로 163 (충장로4가),501725.0,NC WAVE 충장점,20221129090309,U,2022-12-01 02:40:00.0,쇼핑센터,192005.763977005,183296.861295777,대규모점포,
1830,대규모점포,08_25_01_P,3590000,2005359001107500002,20050413,,1,영업/정상,1,정상영업,,,,,062 5225522,4707.0,,광주광역시 동구 계림동 100번지 11호 (2층),"광주광역시 동구 중앙로 358 (계림동,(2층))",,(주)금호계림주상복합상가,20210517142400,U,2021-05-19 02:40:00.0,쇼핑센터,192659.77458798,184961.882216707,대규모점포,
1831,대규모점포,08_25_01_P,3590000,2007359006007500001,20071206,,1,영업/정상,1,정상영업,,,,,511-0277,11182.0,501080.0,광주광역시 동구 계림동 505번지 900호,광주광역시 동구 무등로 314 (계림동),501081.0,삼성테스코(주) 홈플러스 계림점,20130524134819,I,2018-08-31 23:59:59.0,대형마트,192333.816487533,184703.518867664,대규모점포,
1832,대규모점포,08_25_01_P,3590000,2008359006007500001,20080214,,1,영업/정상,1,정상영업,,,,,062-222-0600,3916.73,501014.0,광주광역시 동구 충장로4가 14번지,,,알파와오메가(주),20131231093814,I,2018-08-31 23:59:59.0,쇼핑센터,192137.42359477,183426.517448351,대규모점포,
1833,대규모점포,08_25_01_P,3590000,2009359008107500001,20090423,,1,영업/정상,1,정상영업,,,,,0625308124,11182.0,501081.0,광주광역시 동구 계림1동 505번지 900호,광주광역시 동구 무등로 314 (계림동),501081.0,홈플러스(주)계림점,20210607143556,U,2021-06-09 02:40:00.0,복합쇼핑몰,192333.816487533,184703.518867664,대규모점포,
1834,대규모점포,08_25_01_P,3590000,2010359008107500001,20100405,,1,영업/정상,1,정상영업,,,,,519-1050,6100.0,501081.0,광주광역시 동구 계림1동 100번지 11호,광주광역시 동구 중앙로 358 (계림동),501081.0,(주)이마트 동광주점,20141010151054,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192659.77458798,184961.882216707,준대규모점포,
1835,대규모점포,08_25_01_P,3590000,1984359008107500001,19840615,,1,영업/정상,1,정상영업,,,,,062-236-5989,8334.32,501013.0,광주광역시 동구 충장로3가 24번지,광주광역시 동구 충장로 72 (충장로3가),501013.0,Y'Z PARK(와이즈파크) 충장로점,20200403161423,U,2020-04-05 02:40:00.0,복합쇼핑몰,192195.476988591,183258.272322312,대규모점포,
1836,대규모점포,08_25_01_P,3590000,1998359001107500001,19980715,,1,영업/정상,1,정상영업,,,,,062 5191234,0.0,,광주광역시 동구 계림동 100번지 11호,광주광역시 동구 중앙로 358 (계림동),,(주)신세계이마트동광주점,20100324153031,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192659.77458798,184961.882216707,,
1837,대규모점포,08_25_01_P,3590000,2000359001107500001,19740910,,1,영업/정상,1,정상영업,,,,,062-224-8651,0.0,,호,광주광역시 동구 필문대로192번길 9 (산수동),501819.0,산수시장,20140102171202,I,2018-08-31 23:59:59.0,시장,193588.089472235,183838.897325261,준대규모점포,
1838,대규모점포,08_25_01_P,3590000,2000359001107500002,19760322,,1,영업/정상,1,정상영업,,,,,062 2324020,8930.0,501030.0,광주광역시 동구 대인동 310번지 9호,광주광역시 동구 제봉로194번길 7-1 (대인동),501812.0,대인시장,20131028145409,I,2018-08-31 23:59:59.0,시장,192330.825746453,183887.135980547,대규모점포,
1839,대규모점포,08_25_01_P,3590000,2000359001107500003,19761214,,1,영업/정상,1,정상영업,,,,,062 2235965,,,광주광역시 동구 계림동 520번지 5호,광주광역시 동구 산수길39번길 21 (계림동),,호남시장,20070623105703,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,193212.675948627,184413.586290125,,
1840,대규모점포,08_25_01_P,3590000,2000359001107500004,19750801,,1,영업/정상,1,정상영업,,,,,062-226-9051,0.0,,광주광역시 동구 학동 55번지 57호,광주광역시 동구 제봉로17번길 13-6 (학동),501190.0,남광주종합상가,20140314141523,I,2018-08-31 23:59:59.0,시장,192746.538187516,182205.453635748,준대규모점포,
1841,대규모점포,08_25_01_P,3590000,2000359001107500005,19801104,,1,영업/정상,1,정상영업,,,,,062-224-0591,0.0,,광주광역시 동구 충장로3가 43호,광주광역시 동구 중앙로 지하 187 (충장로3가),501747.0,충금지하상가,20141002112846,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192191.334234724,183303.308047019,준대규모점포,
1842,대규모점포,08_25_01_P,3590000,2000359001107500006,19891011,,1,영업/정상,1,정상영업,,,,,062-224-5030,0.0,,광주광역시 동구 금남로5가 1번지 5호,광주광역시 동구 독립로264번길 12 (금남로5가),501025.0,금남상가타운,20141002113253,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,191914.677747311,183854.207009456,대규모점포,
1843,대규모점포,08_25_01_P,3590000,2000359001107500007,19911021,,1,영업/정상,1,정상영업,,,,,062-227-1535,0.0,,광주광역시 동구 금남로1가 23호,,,금남지하상가,20140104132919,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192491.399296278,183217.497229694,대규모점포,
1844,대규모점포,08_25_01_P,3590000,2000359001107500010,19951118,,1,영업/정상,1,정상영업,,,,,062 2340411,0.0,,광주광역시 동구 충장로4가 53호,광주광역시 동구 충장로46번길 3 (충장로4가),501014.0,현대코아,20111121203642,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192018.138618295,183425.902011735,준대규모점포,
1845,대규모점포,08_25_01_P,3590000,2000359001107500011,19960502,,1,영업/정상,1,정상영업,,,,,062-233-0447,0.0,,광주광역시 동구 계림동 386번지 20호,광주광역시 동구 중앙로 239 (계림동),501804.0,미즈프라자,20140512102038,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192566.737504643,183839.644910603,준대규모점포,
1846,대규모점포,08_25_01_P,3590000,2000359001107500012,19960909,,1,영업/정상,1,정상영업,,,,,062 2318501,0.0,,광주광역시 동구 계림동 386번지 20호,광주광역시 동구 중앙로 239 (계림동),501081.0,대림테크노랜드,20111121203457,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,192566.737504643,183839.644910603,준대규모점포,
1847,대규모점포,08_25_01_P,3330000,1999333001507500002,19990302,,1,영업/정상,1,정상영업,,,,,051-702-3703,4159.89,612031.0,부산광역시 해운대구 좌1동 1314번지 2호,부산광역시 해운대구 대천로 187 (좌동),612839.0,화목데파트상가,20140918164224,I,2018-08-31 23:59:59.0,쇼핑센터,398320.764293408,187928.258297607,대규모점포,
1848,대규모점포,08_25_01_P,3330000,2002333001507500001,20020517,,1,영업/정상,1,정상영업,,,,,051 7091710,,,부산광역시 해운대구 좌동 1467번지 2호,부산광역시 해운대구 해운대로 799 (좌동),,시티코아,20070707101147,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,398179.9667568,187816.286955829,,
1849,대규모점포,08_25_01_P,3330000,2002333001507500002,20020614,,1,영업/정상,1,정상영업,,,,,051-743-2234,4539.76,,부산광역시 해운대구 중동 1774번지 5호,부산광역시 해운대구 좌동순환로 473 (중동),612851.0,해운대로데오아울렛,20120417101718,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,397589.4275008,187097.471409001,대규모점포,
1850,대규모점포,08_25_01_P,3290000,2000329000107500023,19900605,,1,영업/정상,1,정상영업,,,,,051 8949490,3416.94,,부산광역시 부산진구 가야동 669-9호,부산광역시 부산진구 엄광로 68 (가야동),614808.0,가야벽산상가,20181005164019,U,2018-10-07 02:37:31.0,시장,384502.365301052,184924.599813961,대규모점포,
