사진,제목,가격,소제목,소재지,매물특징,계약/전용면적,해당층/총층,방수/욕실수,월관리비,관리비 포함,입주가능일,융자금,방향,주차가능여부,난방(방식/연료),사용승인일,총세대수,총주차대수,용도지역,건축물 용도,주구조,재건축/재개발,매물번호,매물설명,중개사,공급/전용면적,전세금 반환보증,용도,방구조,복층여부,현관구조,해당면적 세대수,사용검사일,준공인가일
0,단독중층,"전세7,500(938만원/3.3㎡)",해당층/총층:  중/3층방 1개동향 공급/전용 면적:26.44㎡/23.14㎡,서울시 관악구 신림동,"2호선봉천역3번출구도보8분,구옥이지만옵션있음,깔끔하게관리,전에신혼부부거주",,중/3층,1/1개,0.5만원,-,즉시입주 ,없음,동향(안방 기준),불가능,개별난방/도시가스,1992.12.07,7세대,2대(세대당 0.29대),-,단독주택,-,-,2243414785,"※ 봉천역 3번 출구 바로 앞에서 11년 동안 한 자리에서 중개을 한 
      두껍아 공인중개사 사무소 입니다
★ 내 자녀가 살 집을 찾는다는 엄마 마음으로 진심을 담아 
      친절하게 상담해 드리겠습니다.

~~2호선 노선을 따라 강남권으로 출퇴근을 편리
~~신림선이용 여의도16분
~~봉천역 3번 출구에서 도보로 8분이내 거리
~~주변편의시설풍부
~~주방분리형구조원룸,2층철계단단독이용

※등기부등본 및 건축물대장 선순위 보증금 확인완료 
    100% 안전한 물건만 취급합니다.
★실제로 있는 매물만 취급하고 허위 매물을 취급하지 않는
    정직하고 친절한 두껍아 공인중개사 사무소입니다.","두껍아공인중개사길찾기대표박세원등록번호92480000-04188소재지서울특별시 관악구 봉천동  945-14전화02-875-8899,010-2499-7608최근 3개월  집주인확인 16건매매8전세11월세7단기0",26.44㎡/23.14㎡(전용률88%),,,,단층,,,,
0,일반원룸2층,"전세1억 4,000(2,000만원/3.3㎡)",해당층/총층: 2/3층오픈형/단층 전용 면적:20㎡,서울시 관악구 신림동 1509-4,대출가능 봉천역 도보3분 역세권 원룸,,2/3층,1/1개,9만원,"수도, 인터넷, TV",즉시입주 ,없음,남향(거실 기준),불가능,,2018.02.28,,-,,단독주택,,,2241360346,"☞친절한 2호선부동산입니다.

★허위매물 ZERO !! 실제 있는 매물만 취급하는
정직하고 친절한 2호선부동산 입니다.

※이 외에도 단기임대,보증금100부터 ,전세(ㄷH출가능),신축(원룸,투룸,쓰리룸),빌라,아파트 등
다양한 매물이 준비되있으니 연락만주시면 친절하게 도와드리겠습니다

☞내 가족이 살 집을 찾는다는 마음으로, 진심을 담아 친절하게 도와드리도록 하겠습니다.♥
-오늘 하루도 좋은 하루 보내세요-","2호선 공인중개사사무소길찾기대표김효동등록번호11680-2018-00253소재지서울특별시 관악구 봉천로4길 18  (신림동)전화02-6412-9980,010-5564-8879매매6전세321월세239단기1",23.14㎡/20㎡(전용률86%),,,오픈형,단층,,,,
0,G밸리소홈 1동고층,월세500/60,북향역까지 2분 계약/전용 면적:45.8㎡/20.21㎡,,초역세권 신축4년차,45.8㎡/20.21㎡(전용률44%),고/6층,1/1개,8만원,-,2022년 12월 31일 협의가능,없음,북향(안방 기준),,개별난방/도시가스,,,62대(세대당 0.5대),,업무시설,,,2245459368,"※G밸리소홈 로비층 입주부동산입니다.

- 2018.10월말준공으로 주변에서 가장 신축입니다.
- 2호선 구로디지털단지역 4번출구 도보1분
- 강남,을지로,여의도 30분내 연결

- 역주변 젊음의 깔깔거리 먹자골목, 도보 10분 다이소, 이마트 유 
- 자주식주차 1대 무료제공(총216대)

- 총423세대 풀옵션 오픈형원룸구조
- 천정에어컨 등 풀옵션에 천정환기시스템, 큰책상,식탁 빌트인 및 풍부한 수납공간 배치 
- 엘베 3대, 북까페. 무인택배. 옥상정원, GS,CU편의점 유

구로디지털단지역 주변 오피스텔(도시형). 원.투룸 전문부동산입니다. 
최고환경 G밸리소홈 먼저 보신 후에 주변 오피스텔 보세요~ 
카톡ID: sohome3355 ","G밸리소홈공인중개사사무소길찾기대표박상영등록번호11560-2018-00229소재지서울특별시 영등포구 도림천로19길 11,대림동전화02-844-3355,010-3167-6060최근 3개월  집주인확인 19건매매17전세6월세11단기0",,,주거용,오픈형,단층,복도식,116세대,,
0,G밸리소홈 1동고층,월세500/60,북향역까지 2분 계약/전용 면적:45.8㎡/20.21㎡,,초역세권 신축4년차,45.8㎡/20.21㎡(전용률44%),고/6층,1/1개,8만원,-,2022년 12월 31일 협의가능,없음,북향(안방 기준),,개별난방/도시가스,,,62대(세대당 0.5대),,업무시설,,,2245459368,"※G밸리소홈 로비층 입주부동산입니다.

- 2018.10월말준공으로 주변에서 가장 신축입니다.
- 2호선 구로디지털단지역 4번출구 도보1분
- 강남,을지로,여의도 30분내 연결

- 역주변 젊음의 깔깔거리 먹자골목, 도보 10분 다이소, 이마트 유 
- 자주식주차 1대 무료제공(총216대)

- 총423세대 풀옵션 오픈형원룸구조
- 천정에어컨 등 풀옵션에 천정환기시스템, 큰책상,식탁 빌트인 및 풍부한 수납공간 배치 
- 엘베 3대, 북까페. 무인택배. 옥상정원, GS,CU편의점 유

구로디지털단지역 주변 오피스텔(도시형). 원.투룸 전문부동산입니다. 
최고환경 G밸리소홈 먼저 보신 후에 주변 오피스텔 보세요~ 
카톡ID: sohome3355 ","G밸리소홈공인중개사사무소길찾기대표박상영등록번호11560-2018-00229소재지서울특별시 영등포구 도림천로19길 11,대림동전화02-844-3355,010-3167-6060최근 3개월  집주인확인 19건매매17전세6월세11단기0",,,주거용,오픈형,단층,복도식,116세대,,
0,G밸리소홈(도시형) 1동중층,"월세1,000/60",북향역까지 2분 공급/전용 면적:25.53㎡/16.1㎡,,주변에서 가장 신축입니다.,,중/16층,1/1개,7만원,-,2023년 1월 25일 ,없음,북향(안방 기준),,개별난방/도시가스,,,216대(세대당 0.5대),,공동주택,,,2244470254,"- 건물내 로비층 입주부동산 입니다. 
- 구로디지털단지역에서 가장 신축건물이며, 역에서 도보1분거리 초역세권

- 풀옵션 423세대 오픈형원룸형
- 도시형생활주택으로 실사용면적 20.2㎡
- 엘리베이터 3대, 북까페. 무인택배. 옥상정원, GS편의점, CU편의점 유
- 주차1대 무료 SUV ok~

- 깔깔거리 먹자골목, 이마트, 찜질방, 병원 등 편의시설 풍부
- 지하철, 간선.지선.광역.심야.공항버스 이용편리

- 계시는동안 생활편의 봐드립니다.
최고환경 G밸리소홈 먼저 보시고 그다음에 주변 오피스텔.원룸 보세요~ 
카톡ID: sohome3355
","G밸리소홈공인중개사사무소길찾기대표박상영등록번호11560-2018-00229소재지서울특별시 영등포구 도림천로19길 11,대림동전화02-844-3355,010-3167-6060최근 3개월  집주인확인 19건매매17전세6월세11단기0",25.53㎡/16.1㎡(전용률63%),,,,,복도식,280세대,,
0,G밸리소홈(도시형) 1동중층,"월세1,000/60",북향역까지 2분 공급/전용 면적:25.53㎡/16.1㎡,,주변에서 가장 신축입니다.,,중/16층,1/1개,7만원,-,2023년 1월 25일 ,없음,북향(안방 기준),,개별난방/도시가스,,,216대(세대당 0.5대),,공동주택,,,2244470254,"- 건물내 로비층 입주부동산 입니다. 
- 구로디지털단지역에서 가장 신축건물이며, 역에서 도보1분거리 초역세권

- 풀옵션 423세대 오픈형원룸형
- 도시형생활주택으로 실사용면적 20.2㎡
- 엘리베이터 3대, 북까페. 무인택배. 옥상정원, GS편의점, CU편의점 유
- 주차1대 무료 SUV ok~

- 깔깔거리 먹자골목, 이마트, 찜질방, 병원 등 편의시설 풍부
- 지하철, 간선.지선.광역.심야.공항버스 이용편리

- 계시는동안 생활편의 봐드립니다.
최고환경 G밸리소홈 먼저 보시고 그다음에 주변 오피스텔.원룸 보세요~ 
카톡ID: sohome3355
","G밸리소홈공인중개사사무소길찾기대표박상영등록번호11560-2018-00229소재지서울특별시 영등포구 도림천로19길 11,대림동전화02-844-3355,010-3167-6060최근 3개월  집주인확인 19건매매17전세6월세11단기0",25.53㎡/16.1㎡(전용률63%),,,,,복도식,280세대,,
0,G밸리소홈(도시형) 1동고층,"월세1,000/60",남향역까지 2분 공급/전용 면적:25.53㎡/16.1㎡,,"구디역 1분거리, 풀옵션, 입주협의",,고/16층,1/1개,8만원,-,2023년 12월 31일 협의가능,없음,남향(안방 기준),,개별난방/도시가스,,,150대(세대당 0.50대),,공동주택,,,2244461974,"구로디지털단지역 4번출구 1분거리 신축4년차 풀옵션 전망좋은 도시형생활주택

◆◆ 문의전화 ◆◆
(02) 848-6420 / 010-2487-5964 
카톡ID : utop 

◆◆◆ 매물정보 ◆◆◆ 

2호선 구로디지털단지역 초역세권의 신축 오피스텔/도시형생활주택 
(강남이나 신촌까지 20분 서울 어디든 쉽고 빠르게 도착가능해요~) 

423세대 대단지 오피스텔/도시형생활주택으로 대로변에 위치, 24시간 경비실 운영으로 안전합니다. 

신안산선 개통예정이며, 지식산업단지인근의 버스환승가능합니다. 

실평수 6.1평 풀옵션으로 혼자 사시기 좋아요~ 

총 216대의 주차장 완비로 주차걱정 끝~ 
(자주식주차공간도 많아서 SUV주차도 문제 없어요~) 

생활편의시설 : 이마트구로점, 깔깔거리맛집, 은행, 대림성모병원 10분거리에 위치 

이외 다른 매매, 전세, 월세 물건 다양하게 보유중입니다. 

◆◆ 유탑부동산으로 오세요~ ◆◆ 

구로디지털단지역 4번출구 1분거리 G밸리소홈 주차장입구 바로 앞에 위치해 있습니다. 

G밸리소홈외에도 유탑유블레스 등 다양한 조건의 매물 보유하고 있습니다. 

유탑부동산은 구성원 전부 공인중개사 자격증을 보유한 전문가들로 구성되어 있어 

믿고 맡겨주시면 정확한 정보로 성실하게 책임중개해 드리겠습니다.

편하게 전화하셔서 상담받으시고, 방문하셔서 커피한잔 하시고 가세요~ ^^ 

◆◆ (02) 848-6420 / 010-2487-5964 /카톡ID : utop ◆◆","유탑공인중개사사무소길찾기대표이강은등록번호11560-2018-00018소재지서울특별시 영등포구 도림천로19길 12 (유탑유블레스) 101호전화02-848-6420,010-8544-2117최근 3개월  집주인확인 11건매매8전세5월세4단기0",25.53㎡/16.1㎡(전용률63%),,,,,복도식,280세대,,
0,G밸리소홈(도시형) 1동고층,"월세1,000/60",남향역까지 2분 공급/전용 면적:25.53㎡/16.1㎡,,"구디역 1분거리, 풀옵션, 입주협의",,고/16층,1/1개,8만원,-,2023년 12월 31일 협의가능,없음,남향(안방 기준),,개별난방/도시가스,,,150대(세대당 0.50대),,공동주택,,,2244461974,"구로디지털단지역 4번출구 1분거리 신축4년차 풀옵션 전망좋은 도시형생활주택

◆◆ 문의전화 ◆◆
(02) 848-6420 / 010-2487-5964 
카톡ID : utop 

◆◆◆ 매물정보 ◆◆◆ 

2호선 구로디지털단지역 초역세권의 신축 오피스텔/도시형생활주택 
(강남이나 신촌까지 20분 서울 어디든 쉽고 빠르게 도착가능해요~) 

423세대 대단지 오피스텔/도시형생활주택으로 대로변에 위치, 24시간 경비실 운영으로 안전합니다. 

신안산선 개통예정이며, 지식산업단지인근의 버스환승가능합니다. 

실평수 6.1평 풀옵션으로 혼자 사시기 좋아요~ 

총 216대의 주차장 완비로 주차걱정 끝~ 
(자주식주차공간도 많아서 SUV주차도 문제 없어요~) 

생활편의시설 : 이마트구로점, 깔깔거리맛집, 은행, 대림성모병원 10분거리에 위치 

이외 다른 매매, 전세, 월세 물건 다양하게 보유중입니다. 

◆◆ 유탑부동산으로 오세요~ ◆◆ 

구로디지털단지역 4번출구 1분거리 G밸리소홈 주차장입구 바로 앞에 위치해 있습니다. 

G밸리소홈외에도 유탑유블레스 등 다양한 조건의 매물 보유하고 있습니다. 

유탑부동산은 구성원 전부 공인중개사 자격증을 보유한 전문가들로 구성되어 있어 

믿고 맡겨주시면 정확한 정보로 성실하게 책임중개해 드리겠습니다.

편하게 전화하셔서 상담받으시고, 방문하셔서 커피한잔 하시고 가세요~ ^^ 

◆◆ (02) 848-6420 / 010-2487-5964 /카톡ID : utop ◆◆","유탑공인중개사사무소길찾기대표이강은등록번호11560-2018-00018소재지서울특별시 영등포구 도림천로19길 12 (유탑유블레스) 101호전화02-848-6420,010-8544-2117최근 3개월  집주인확인 11건매매8전세5월세4단기0",25.53㎡/16.1㎡(전용률63%),,,,,복도식,280세대,,
0,G밸리소홈(도시형) 1동고층,"월세1,000/60",남향역까지 2분 공급/전용 면적:25.53㎡/16.1㎡,,"구디역 1분거리, 풀옵션, 입주협의",,고/16층,1/1개,8만원,-,2023년 12월 31일 협의가능,없음,남향(안방 기준),,개별난방/도시가스,,,150대(세대당 0.50대),,공동주택,,,2244461974,"구로디지털단지역 4번출구 1분거리 신축4년차 풀옵션 전망좋은 도시형생활주택

◆◆ 문의전화 ◆◆
(02) 848-6420 / 010-2487-5964 
카톡ID : utop 

◆◆◆ 매물정보 ◆◆◆ 

2호선 구로디지털단지역 초역세권의 신축 오피스텔/도시형생활주택 
(강남이나 신촌까지 20분 서울 어디든 쉽고 빠르게 도착가능해요~) 

423세대 대단지 오피스텔/도시형생활주택으로 대로변에 위치, 24시간 경비실 운영으로 안전합니다. 

신안산선 개통예정이며, 지식산업단지인근의 버스환승가능합니다. 

실평수 6.1평 풀옵션으로 혼자 사시기 좋아요~ 

총 216대의 주차장 완비로 주차걱정 끝~ 
(자주식주차공간도 많아서 SUV주차도 문제 없어요~) 

생활편의시설 : 이마트구로점, 깔깔거리맛집, 은행, 대림성모병원 10분거리에 위치 

이외 다른 매매, 전세, 월세 물건 다양하게 보유중입니다. 

◆◆ 유탑부동산으로 오세요~ ◆◆ 

구로디지털단지역 4번출구 1분거리 G밸리소홈 주차장입구 바로 앞에 위치해 있습니다. 

G밸리소홈외에도 유탑유블레스 등 다양한 조건의 매물 보유하고 있습니다. 

유탑부동산은 구성원 전부 공인중개사 자격증을 보유한 전문가들로 구성되어 있어 

믿고 맡겨주시면 정확한 정보로 성실하게 책임중개해 드리겠습니다.

편하게 전화하셔서 상담받으시고, 방문하셔서 커피한잔 하시고 가세요~ ^^ 

◆◆ (02) 848-6420 / 010-2487-5964 /카톡ID : utop ◆◆","유탑공인중개사사무소길찾기대표이강은등록번호11560-2018-00018소재지서울특별시 영등포구 도림천로19길 12 (유탑유블레스) 101호전화02-848-6420,010-8544-2117최근 3개월  집주인확인 11건매매8전세5월세4단기0",25.53㎡/16.1㎡(전용률63%),,,,,복도식,280세대,,
0,G밸리소홈 1동중층,"전세1억 5,500(1,119만원/3.3㎡)",북서향역까지 2분 계약/전용 면적:45.8㎡/20.21㎡,,풀옵션 실7 조용하고 깔끔 2호선 구디역 도보3분,45.8㎡/20.21㎡(전용률44%),중/6층,1/1개,8만원,수도,2023년 03월 중순 협의가능,없음,북서향(거실 기준),,개별난방/도시가스,,,62대(세대당 0.5대),,업무시설,,,2241457796,"【 건물명 】 지밸리소홈 오피스텔
【 면   적 】 분양 14.16평 / 전용 6.11평
【 임대료 】 전세 1억5,500만원
【 옵   션 】 풀옵션,  천정형냉난방, 천정형공기청정기
【 주   차 】 가능
【 특   징 】 
  1. 지상 3층~16층 규모의 오피스텔, 도시형생활주택으로 423세대 대규모입니다.
  2. 풀옵션, 천정형냉난방, 천정형공기청정기 있습니다.
  3. 이중창으로 소음걱정없으며 여름에는 시원하고 겨울에는 따뜻하게 지낼수 있습니다.
  4. 대로변, 큰길가에 위치하고 있어 늦은밤길에도 안전합니다.
  5. 2호선 라인인 강남, 홍대, 사당 등과 버스로 이동이 편리한 독산, 가산 등 직장인분들도 교통이 편리하여 선호하십니다.
  6. 시세보다 저렴하게 나왔습니다.


【 교   통 】 
  구로디지털단지 초역세권으로
  2호선 구로디지털단지역에서 도보 3분, 
  구로디지털단지 버스환승센터 도보 5분 입니다.


【 주   변 】
  1. 인구
      구로디지털단지, 가산 디지털단지등의 약 16만명 상주 근무,  
      특히 구로디지털단지역은 지하철 5위, 버스 5위로 유동인구가 많고 
      앞으로 신안산선이 지나가는 환승역이 됩니다.
  2. 도로 
      시흥대로, 서부간선도로, 남부순환로 등의 주변 교통망
  3. 병원 
      대림성모병원, 명지성모병원, 강남성심병원, 구로고대병원
  4. 편의시설
      각종은행, 롯데관악백화점, 애경백화점, 구로이마트, 금천홈플러스, 
      구로우체국, 찜질방, 휘트니스, 롯데시네마(예정)

【 소   개 】 
  G밸리소홈 매물 다량보유중으로  매매, 전세, 월세 원하시는 조건
  말씀해주시면 맞춰드릴수있습니다:)

  좋은 매물 망설이지 마시고 전화 주세요.
  ☎ 02-6933-8977
  ☎ 010-7180-8302

【 블로그 】
  http://blog.naver.com/nay","우림2차부동산공인중개사사무소길찾기대표나유화등록번호11530-2018-00030소재지서울 구로구 구로동184-1 우림이비지센터2차 103호전화02-6933-8977,010-7180-8302최근 3개월  집주인확인 55건매매14전세6월세47단기0",,"예상 보증료456,130원네이버페이 최대3만원 적립상품 안내",주거용,오픈형,단층,복도식,116세대,,
